id,rim_width_mm,rim_shoulder_mm,parting_line_mm,dome_mm,plate_thick_mm,nose_radius_mm,alpha_deg,Cl,Cd,Cm,n_iter
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,11.0,0.60543,0.20242,0.04337,1000
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,14.0,0.72233,0.2648,0.05923,1000
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,2.0,0.1202,0.05937,0.00455,1000
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,5.0,0.32182,0.09928,0.00777,1000
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,8.0,0.48237,0.15068,0.0234,1000
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,-1.0,0.00523,0.06109,-0.00664,233
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,-4.0,-0.08866,0.06754,-0.01644,202
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,11.0,0.6667,0.23628,0.0212,1000
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,14.0,0.80405,0.30435,0.0342,1000
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,2.0,0.13655,0.07208,0.00253,1000
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,5.0,0.28931,0.09833,0.0142,1000
geom_193,11.21,18.8,15.52,2.43,2.68,2.28,8.0,0.51999,0.17706,0.00846,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,-1.0,-0.00151,0.05122,-0.01602,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,-4.0,-0.10864,0.0595,-0.02461,191
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,11.0,0.64819,0.18629,0.03012,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,14.0,0.78321,0.24484,0.05271,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,2.0,0.16567,0.0615,-0.00851,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,5.0,0.35792,0.09706,-0.00675,1000
geom_194,16.64,16.9,7.79,1.39,2.36,2.21,8.0,0.50753,0.13829,0.00932,1000
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,-1.0,0.04841,0.04797,-0.02353,1000
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,-4.0,-0.04302,0.05323,-0.03294,223
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,11.0,0.68787,0.19436,0.02435,1000
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,2.0,0.21139,0.06292,-0.01812,1000
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,5.0,0.38303,0.10013,-0.01049,1000
geom_195,16.13,14.96,7.79,5.01,2.51,2.22,8.0,0.54137,0.14451,0.00354,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,-1.0,0.01054,0.06071,-0.0155,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,-4.0,-0.10532,0.0675,-0.02111,233
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,11.0,0.69747,0.21685,0.02098,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,14.0,0.83808,0.28004,0.04101,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,2.0,0.16466,0.07216,-0.00968,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,5.0,0.35087,0.10761,-0.00557,1000
geom_196,10.08,17.42,9.5,2.82,2.69,1.69,8.0,0.53964,0.16158,0.00268,1000
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,-1.0,-0.00722,0.05441,-0.01146,222
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,-4.0,-0.10158,0.06449,-0.02054,1000
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,11.0,0.659,0.19687,0.02347,1000
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,14.0,0.81574,0.26174,0.04211,1000
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,2.0,0.14189,0.06155,-0.00445,212
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,5.0,0.31248,0.0908,0.00356,1000
geom_197,12.75,18.02,8.14,4.2,1.82,1.75,8.0,0.48565,0.13656,0.01219,1000
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,-1.0,0.04874,0.05755,-0.02938,1000
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,-4.0,-0.07977,0.05903,-0.03229,207
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,11.0,0.70243,0.19384,0.02746,192
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,14.0,0.83769,0.2559,0.05081,203
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,2.0,0.23473,0.07599,-0.02929,1000
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,5.0,0.40994,0.1067,-0.01802,1000
geom_198,10.49,14.04,7.36,2.52,2.57,1.77,8.0,0.55956,0.14466,0.00347,184
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,-1.0,0.02577,0.05059,-0.01651,539
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,-4.0,-0.06022,0.05817,-0.03004,224
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,11.0,0.60725,0.18412,0.04489,1000
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,14.0,0.72543,0.24774,0.06242,1000
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,2.0,0.14183,0.05794,-0.00286,1000
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,5.0,0.30309,0.08391,0.01212,1000
geom_199,21.8,18.65,11.36,0.51,2.79,2.29,8.0,0.45437,0.12383,0.02858,1000
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,-1.0,0.04552,0.06202,-0.02472,1000
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,-4.0,-0.07908,0.06115,-0.02714,202
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,11.0,0.71575,0.21727,0.02079,1000
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,14.0,0.85099,0.27892,0.04377,468
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,2.0,0.19331,0.07206,-0.0159,1000
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,5.0,0.41143,0.12325,-0.0198,1000
geom_200,10.8,16.2,9.71,3.96,2.2,2.64,8.0,0.56509,0.16331,-0.00141,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,-1.0,0.00547,0.06714,-0.01667,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,-4.0,-0.12709,0.06898,-0.01849,184
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,11.0,0.683,0.21665,0.02371,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,14.0,0.82538,0.28136,0.04312,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,2.0,0.17123,0.08139,-0.0109,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,5.0,0.37637,0.12466,-0.01213,1000
geom_201,11.04,17.98,9.59,0.84,1.62,2.7,8.0,0.54071,0.16773,0.00301,1000
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,-1.0,0.02783,0.05469,-0.01879,1000
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,-4.0,-0.07705,0.05704,-0.02612,558
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,11.0,0.64278,0.20021,0.03611,1000
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,14.0,0.76572,0.26301,0.05288,376
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,2.0,0.18852,0.07134,-0.01312,1000
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,5.0,0.37145,0.10692,-0.00453,1000
geom_202,14.22,15.22,11.29,2.46,2.98,2.76,8.0,0.51658,0.15076,0.01501,1000
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,-1.0,0.06533,0.05919,-0.03185,1000
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,-4.0,-0.05763,0.05566,-0.0322,262
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,11.0,0.68281,0.19463,0.03071,178
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,14.0,0.80865,0.25495,0.0528,205
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,2.0,0.23461,0.07942,-0.02731,1000
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,5.0,0.39916,0.10502,-0.0131,1000
geom_203,13.49,14.45,9.39,4.04,3.15,2.75,8.0,0.55033,0.14611,0.00671,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,-1.0,0.02423,0.04656,-0.01714,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,-4.0,-0.07252,0.05358,-0.03022,217
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,11.0,0.59648,0.16923,0.05098,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,14.0,0.72579,0.22857,0.07112,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,2.0,0.15117,0.05375,-0.00313,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,5.0,0.31861,0.08468,0.01014,1000
geom_204,22.32,14.51,9.77,4.85,1.8,2.25,8.0,0.46506,0.12271,0.02874,1000
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,-1.0,0.0306,0.05449,-0.02125,1000
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,-4.0,-0.08092,0.05651,-0.02685,264
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,11.0,0.6473,0.1877,0.03689,1000
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,14.0,0.77133,0.24907,0.05559,444
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,2.0,0.19588,0.06845,-0.01495,1000
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,5.0,0.35286,0.0965,-0.00065,1000
geom_205,15.64,15.71,9.27,1.1,1.71,3.07,8.0,0.51009,0.13849,0.0157,1000
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,-1.0,0.00019,0.05636,-0.01361,218
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,-4.0,-0.09832,0.06532,-0.02155,184
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,11.0,0.70196,0.21853,0.01202,1000
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,14.0,0.84875,0.27892,0.0342,1000
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,2.0,0.14447,0.06321,-0.00596,207
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,5.0,0.34061,0.1046,-0.00694,1000
geom_206,11.18,17.61,8.28,5.06,2.83,1.65,8.0,0.54736,0.16596,-0.00567,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,-1.0,0.07069,0.05723,-0.03651,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,-4.0,-0.08349,0.05352,-0.03372,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,11.0,0.65615,0.17089,0.03727,159
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,14.0,0.78988,0.23075,0.06131,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,2.0,0.22817,0.0654,-0.02387,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,5.0,0.3816,0.09338,-0.00949,1000
geom_207,15.55,13.47,6.07,1.29,1.67,2.7,8.0,0.5208,0.12744,0.01201,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,-1.0,0.03054,0.05667,-0.02253,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,-4.0,-0.09505,0.05895,-0.02798,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,11.0,0.63302,0.1968,0.03803,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,14.0,0.75356,0.25775,0.05447,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,2.0,0.20336,0.07121,-0.01517,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,5.0,0.36334,0.10244,-0.0,1000
geom_208,12.76,14.35,10.85,0.61,3.06,1.85,8.0,0.50269,0.14357,0.02023,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,-1.0,0.0119,0.05162,-0.01306,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,-4.0,-0.08614,0.0583,-0.02418,200
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,11.0,0.6075,0.19107,0.0439,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,14.0,0.7221,0.24982,0.06167,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,2.0,0.13053,0.05972,0.00092,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,5.0,0.29353,0.08523,0.01592,1000
geom_209,19.98,18.05,12.15,1.2,2.79,3.07,8.0,0.48075,0.13973,0.02403,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,-1.0,0.05999,0.06419,-0.03046,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,-4.0,-0.09816,0.05996,-0.02979,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,11.0,0.63828,0.20077,0.03674,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,14.0,0.76266,0.26272,0.05313,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,2.0,0.21417,0.07966,-0.01798,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,5.0,0.37404,0.11182,-0.00286,1000
geom_210,12.58,13.95,10.79,0.55,2.26,2.99,8.0,0.51016,0.15035,0.01892,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,-1.0,0.04296,0.05861,-0.02161,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,-4.0,-0.05615,0.06111,-0.02791,234
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,11.0,0.72013,0.22276,0.0189,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,14.0,0.86201,0.28802,0.04121,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,2.0,0.1973,0.07639,-0.01881,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,5.0,0.38596,0.11264,-0.01349,1000
geom_211,10.5,16.04,10.6,5.66,2.78,2.23,8.0,0.5656,0.16587,-0.00157,1000
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,-1.0,0.04971,0.06322,-0.02512,1000
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,-4.0,-0.07235,0.05891,-0.02616,188
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,11.0,0.67142,0.21308,0.03041,1000
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,14.0,0.80135,0.27565,0.04959,489
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,2.0,0.19782,0.07733,-0.01574,1000
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,5.0,0.36081,0.10766,-0.00268,1000
geom_212,11.94,14.84,11.57,4.69,3.1,3.35,8.0,0.53034,0.15928,0.01069,1000
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,-1.0,0.07538,0.06306,-0.03418,1000
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,-4.0,-0.05731,0.06572,-0.04074,1000
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,11.0,0.71141,0.20612,0.02559,175
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,14.0,0.84439,0.26787,0.04808,717
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,2.0,0.24797,0.08078,-0.03027,1000
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,5.0,0.41838,0.11248,-0.01772,1000
geom_213,10.39,13.87,8.97,4.22,2.08,2.07,8.0,0.5705,0.15419,0.00275,167
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,-1.0,0.01724,0.05011,-0.01702,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,-4.0,-0.08864,0.05527,-0.02856,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,11.0,0.5719,0.17874,0.05044,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,14.0,0.68618,0.23811,0.06476,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,2.0,0.14853,0.05859,-0.00116,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,5.0,0.31143,0.08892,0.01348,1000
geom_214,22.12,15.94,11.31,0.44,3.13,2.47,8.0,0.45413,0.13122,0.03145,1000
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,-1.0,0.05485,0.07348,-0.02042,281
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,-4.0,-0.0832,0.06948,-0.02289,293
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,11.0,0.68383,0.24121,0.02385,1000
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,14.0,0.83742,0.31909,0.03522,1000
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,2.0,0.20195,0.09059,-0.0091,1000
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,5.0,0.34976,0.12113,0.00443,1000
geom_215,9.24,18.19,14.33,2.91,1.68,3.38,8.0,0.52503,0.17628,0.012,1000
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,-1.0,0.01401,0.06147,-0.0152,272
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,-4.0,-0.10861,0.06921,-0.02168,230
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,11.0,0.70371,0.22695,0.01434,1000
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,14.0,0.84211,0.28769,0.03373,1000
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,2.0,0.18199,0.07823,-0.01304,1000
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,5.0,0.36646,0.11694,-0.00943,1000
geom_216,9.22,17.66,8.24,4.17,2.12,2.13,8.0,0.54806,0.17006,-0.00169,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,-1.0,0.02403,0.0462,-0.02414,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,-4.0,-0.0878,0.05247,-0.03355,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,14.0,0.76518,0.21987,0.06824,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,2.0,0.21044,0.06011,-0.01883,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,5.0,0.35965,0.08624,-0.00389,1000
geom_217,19.21,14.1,6.53,1.35,2.58,2.71,8.0,0.48947,0.11664,0.01889,193
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,-1.0,0.02569,0.05781,-0.02161,1000
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,-4.0,-0.10166,0.06232,-0.02686,208
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,11.0,0.69864,0.20506,0.02555,1000
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,14.0,0.83781,0.26875,0.04711,184
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,2.0,0.18122,0.0679,-0.01344,1000
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,5.0,0.37096,0.10411,-0.0081,1000
geom_218,11.45,15.51,8.23,2.1,1.62,1.85,8.0,0.53992,0.14989,0.00575,1000
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,-1.0,0.05688,0.06332,-0.02947,1000
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,-4.0,-0.07507,0.0627,-0.03197,264
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,11.0,0.70458,0.20584,0.01614,1000
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,14.0,0.85694,0.26829,0.03906,191
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,2.0,0.2117,0.07591,-0.02143,1000
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,5.0,0.37898,0.10796,-0.01396,1000
geom_219,10.68,15.67,7.94,5.52,2.72,3.13,8.0,0.54034,0.1503,-0.00073,1000
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,-1.0,-0.00705,0.04968,-0.01216,344
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,-4.0,-0.10532,0.06009,-0.02397,207
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,11.0,0.57593,0.1584,0.04623,1000
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,14.0,0.75024,0.23638,0.0613,1000
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,2.0,0.12727,0.05475,-0.00012,1000
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,5.0,0.28872,0.08039,0.01273,1000
geom_220,20.55,18.9,9.33,0.97,1.78,1.81,8.0,0.43044,0.11254,0.02891,1000
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,-1.0,0.0021,0.05812,-0.01067,359
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,-4.0,-0.10461,0.06444,-0.01891,194
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,11.0,0.64324,0.21601,0.03098,1000
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,14.0,0.76663,0.27892,0.04592,1000
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,2.0,0.15488,0.07421,-0.00562,1000
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,5.0,0.35189,0.11389,-0.00214,1000
geom_221,14.18,17.94,12.95,0.44,2.98,2.45,8.0,0.51409,0.16306,0.01257,1000
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,-1.0,-0.01388,0.05423,-0.01145,263
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,-4.0,-0.11287,0.06395,-0.02062,189
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,11.0,0.65579,0.19419,0.02789,1000
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,14.0,0.80297,0.25616,0.04936,1000
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,2.0,0.14557,0.06471,-0.00691,1000
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,5.0,0.33048,0.09903,-0.0005,1000
geom_222,13.2,17.61,8.52,2.92,2.32,2.19,8.0,0.50793,0.14761,0.00843,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,-1.0,-0.01475,0.05693,-0.00508,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,-4.0,-0.12428,0.06562,-0.01628,198
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,11.0,0.60092,0.20568,0.03824,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,14.0,0.72465,0.27031,0.04972,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,2.0,0.12134,0.06691,0.00636,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,5.0,0.29166,0.09703,0.01915,1000
geom_223,15.59,16.56,13.73,1.12,2.66,1.72,8.0,0.45921,0.14813,0.02808,1000
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,-1.0,0.00052,0.05605,-0.01121,238
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,-4.0,-0.09306,0.06512,-0.01959,200
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,11.0,0.69481,0.22446,0.01085,1000
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,14.0,0.84409,0.28855,0.02978,1000
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,2.0,0.14556,0.06387,-0.00388,274
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,5.0,0.30459,0.09081,0.00341,242
geom_224,11.0,18.43,8.99,5.5,1.71,2.0,8.0,0.51257,0.15445,0.00242,1000
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,-1.0,0.01116,0.05282,-0.0181,358
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,-4.0,-0.09264,0.05981,-0.02523,192
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,11.0,0.68137,0.19436,0.02141,1000
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,14.0,0.82936,0.25501,0.04459,191
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,2.0,0.18054,0.06307,-0.01423,1000
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,5.0,0.35399,0.0941,-0.00626,1000
geom_225,13.22,16.35,7.69,4.64,2.61,1.7,8.0,0.52421,0.1405,0.00414,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,-1.0,0.01649,0.05103,-0.01249,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,-4.0,-0.0719,0.06052,-0.02622,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,11.0,0.57156,0.17722,0.04966,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,14.0,0.70005,0.23913,0.06791,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,2.0,0.12802,0.05555,0.00237,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,5.0,0.28432,0.08559,0.01801,1000
geom_226,21.45,18.43,12.87,5.05,3.23,2.38,8.0,0.43444,0.12264,0.03132,1000
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,-1.0,0.02518,0.04933,-0.01481,393
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,-4.0,-0.05535,0.05943,-0.0284,340
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,11.0,0.58768,0.1709,0.04689,1000
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,14.0,0.72176,0.23763,0.06607,1000
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,2.0,0.13553,0.05417,-0.00058,1000
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,5.0,0.29937,0.07718,0.01016,1000
geom_227,22.9,19.58,11.69,5.93,2.63,1.72,8.0,0.4362,0.11358,0.02972,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,-1.0,0.02855,0.06514,-0.01277,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,-4.0,-0.07231,0.06787,-0.02064,216
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,11.0,0.68515,0.24615,0.02007,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,14.0,0.83565,0.32155,0.03245,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,2.0,0.17795,0.08341,-0.00725,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,5.0,0.32952,0.11465,0.00458,1000
geom_228,9.63,18.65,15.18,3.32,3.04,2.77,8.0,0.517,0.17534,0.01056,1000
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,-1.0,-0.00137,0.04936,-0.01603,509
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,-4.0,-0.10236,0.0588,-0.02638,209
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,11.0,0.63056,0.17429,0.03501,1000
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,14.0,0.77775,0.23426,0.05797,1000
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,2.0,0.14809,0.05639,-0.00538,1000
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,5.0,0.32092,0.08359,0.00285,1000
geom_229,19.2,17.31,7.99,2.45,3.07,1.67,8.0,0.48469,0.12558,0.01533,1000
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,-1.0,0.00366,0.05649,-0.00659,238
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,-4.0,-0.09104,0.06427,-0.01881,213
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,11.0,0.60175,0.20908,0.04133,1000
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,14.0,0.73255,0.27414,0.05438,1000
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,2.0,0.12365,0.06568,0.00568,1000
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,5.0,0.2844,0.09658,0.01764,1000
geom_230,15.81,18.23,14.55,3.89,3.24,2.91,8.0,0.43673,0.14304,0.03133,1000
